Address Title,Address Code,Address Line 1,City,Postal Code,Destination Address
FARRUKHNAG,RRL CDIT FARRUKHNAGAR DC,RRL CDIT FARRUKHNAGAR DC Embassy Industrial Park,FARRUKHNAGAR,122506,TRUE
SLGC,RRL CDIT PUNE INTERIM DC,"Reliance Retail Limited, MH-DC-PUN-019,  Sanghar Warehousing Survey No 27,  Situated At Village Lonikand, Tal Haveli dist, PUNE",PUNE,412216,TRUE
NANDED,RRL CENTRAL WEARHOUSE,"NR, JAWAHAR NAGAR, TUPPA VILLAGE, NANDED",NANDED,431603,TRUE
S3XT,RRL Cold storage Mother Shree,"Reliance Retail Limited GJ-DC-AHM-005 Plot no 49/50, Phase l  ""Behind, Jayhind Metal"" GIDC, Naroda AHMEDABAD",AHMEDABAD,382330,TRUE
RRLCD,RRL Consumer Brand,RRL Consumer Brand Delhi,DELHI,110000,TRUE
SLTO,RRL DC Building No B 1000 Indospace,"""Industrial, Jhajjar Badli RoadPahasour"" Faizabad PO Badli Badli Jhajjar",JHAJJAR,124105,TRUE
SLLM,RRL Digital CDIT Siliguri DC,Mouza Binnaguri Po Bhaktinagar Near cannel road sahudangi,SILIGURI,735135,TRUE
S4XC,RRL Footprint Sultanpur NDC,"Industrial Plot No 1,Village: Dadri Toe,Jhajjar Haryana JHAJJAR",JHAJJAR,124103,TRUE
V1KF,RRL Grocery Kheda DC,VS Sumar Logistics and Indust Park NH 8 Village Hariyala Tal Dist Kheda KHEDA(Gujarat)-387411,KHEDA,,TRUE
VS40,RRL Grocery Kheda DC-VS,",Coca-Cola Factory Betdilat,Vill Hariyala Tal Dist Kheda NADIAD,Gujarat",KHEDA,387411,TRUE
NAVASRI,RRL Gujarat State Office - PL,"PLOT NO-16, BLOCK NO-1862, EURO FOO B/H GUJARAT HOTEL, NH-48, DEGAM,  TA-CHIKHLI, DIST-NAVSARI, GUARATNAVSARI Gujarat ",NAVSARI,396530,TRUE
JAIPUR DC,RRL JAIPUR DIGITAL DC,SP-2033  Industrial AreaRamchandrapura Sitapura Extension Sitapura 302022 JAIPUR (RAJ.),JAIPUR,302022,TRUE
JALANDHAR2,RRL JALANDHAR,"Reliance Retail Limited,E Grocery FC  Jalandhar NURPUR",JALANDHAR,144001,TRUE
S3RW,RRL KASHIPUR,KHASRA NO 53MIN & 54MIN NAGAR INDUSTRIAL ESTATE BAZPUR ROAD KASHIPUR,KASHIPUR,247667,TRUE
T5LA,RRL KOTA,Godown 1A 1B 1C Central warehouse Indraprastha md area Nr. Daknia Railway Station Kota ,KOTA,324005,TRUE
LUCKNOW RR,RRL LUCKNOW,DC 325/4 DHAWAPUR BANI MOHANLAL GANJ ROAD LUCKNOW UP,LUCKNOW,,TRUE
TB32,RRL Pune Wagholi CPC,Reliance Retail Limited Gate No.511 Katkewadi Village-Wagholi Taluka - Haveli Pune,PUNE,412207,TRUE
TAL8,"RRL RAIPUR VF DC VS,"," RRL RAIPUR VF DC VS,Rrl Vf Dc Khasra No 684/1 to 684/7,Near Flyover Ring Rd N3 Raipur,RAIPUR(Chhattisgarh)-493111",RAIPUR,493111,TRUE
S0XB,RRL SIS VF GJ Navsari Surat FFDC,"534 Canal Road, Vesma  Chokdi, Block No533,534,Vesma, Kuched Navsari ",SURAT,396475,TRUE
S0GT,RRL Sulthanpur Trends DC,"Industrial Plot N1 Street Nimana Sector5, Model Economic Township Tehsil Badli District Jhajjar Haryana JHAJJAR",JHAJJAR,124103,TRUE
V1JU,RRL Super RP Bagh,RRL Super RP Bagh - VS New Delhi,DELHI,110033,TRUE
32000371,RRL TRENDs JAIPUR,"180 Ganga Vihar Colony, Mangyawas. Near Bharat Mata Circle, Mansarover, Jaipur, Rajasthan",JAIPUR,302020,TRUE
V050,RRL TRENDS SULTANPUR NDC,RRL TRENDS SULTANPUR NDC,GURGAON,,TRUE
F1N1,RRL VADODARA,RRL VADODARA  WADI OPP. SARABHAI CHEMICALS BARODA,VADODARA,390001,TRUE
SR1T,RRL VF GJ AMD Pirana PL DC,"Reliance Retail Limited  RRL-GJ-PIRANA-GOGREE   Shiv Prerana Industrialplot No 32 Estate  Pirana Road, Ahmedabad     ",AHMEDABAD,382425,TRUE
SLPR,RRL VF HR Kumaspur CPC,HR Kumaspur CPC,SONIPAT,,TRUE
SF67,RRL VF JAIPUR SDFX DC,Reliance Retail Limited RRL VF Jaipur,JAIPUR,302013,TRUE
PLCHOMU,RRL VF JPR Chomu,PL DC RAJ-DC-CHO-9008 Hathnoda Tehsil Chomu Dist Jaipur ,JAIPUR,303702,TRUE
VV9A,RRL VF MP Khamkheda Grocery DC,"RRL Vlg Khamkheda Goharganj Raisen,HUZUR(Madhya Pradesh)",HUZUR,462046,TRUE
SH66,RRL VF OD Khurda PL DC,Reliance Retail Limited Reliance Retail Limited A/21A/ 21/Aa/22A/22/Ba/22/B Pkholadwar Industrial Area Mouza Mukundaprasad Khorda,KHURDA,752055,TRUE
JAIPUR,RRL VF RJ Jaipur,"Motu ka Bas GCR DC, Khasra No 76 To 96 98 118,Village Motu Ka Bas Tehsil Amer, Jaipur",JAIPUR,303704,TRUE
SAJL,RRL VF UP Kanpur Chachendi PL DC,"Uttar Pradesh RRL Kalpi Rd,Chachendi urf Sachendi Ist, Arazi No 882,883, KA Mi, NH-2, Kanpur Nagar Ground Flr,",KANPUR,209304,TRUE
S1QX,RRL VF Vidisha PL DC,"KHASRA NO 338 &340 Village Dhaturi, Haveli Management limited, Star Agri Warehousing & Collateral, VIDISHA",VIDISHA,464001,TRUE
SN9O,RRL VF WB HWH Islampur PCS,Reliance Retail Limited Aapb Properties Llp Amta Ind Park 2 Mouza & Village Islampur Po Islampur P S Jagatballavpur Jl No 76 Howrah HOWRAH,HOWRAH,711401,TRUE
SB70,RRL WAREHOUSE RAJKOT,AARNAV WHS  LLP  C/o DML WHS OPP SKYWIN SPINNING MILLS JIYANA KUVADA  WANKANER Road,RAJKOT,360003,TRUE
SL07,"RRL, HOWRAH","Reliance Retail Limited, RRL Howrah Shadow Fax DC, Howrah, West Bengal",HOWRAH,711302,TRUE
NARODA,"RRL, NARODA","Reliance Retail Limited, 103/106 - Gate No 5 |Vimal Compound| GIDC | Naroda Ahmedabad | Gujarat ",NARODA,382330,TRUE
VASHI MKT,"RRL, TURBHE, VASHI","APMC. FRUITS MARKET,SECTOR-19,TURBHE,VASHI",NAVI MUMBAI,400705,TRUE
DHARUHERA,RRL-NORTH-HR-DHARUHERA,Reliance Retail Limited Schenker India Pvt Ltd Hadbast No 191 Khewat Khatuni No 8 Mustatil No 17 Killa No 11 2 3 12 Dist Rewari,DHARUHERA,123106,TRUE
221519214,S.D POLYMER,"F-1488, DSIIDC INDL. AREA., NARELA, WEST DELHI, DELHI ",DELHI,110040,TRUE
SAEY,SAEX QSCPL - VF APPAREL DC HR,JHAJJAR REWARI ROAD NH 71 NEW NH 352 CHAINANGE RD 401 370 GHIJA ROAD JHAJJAR ,JHAJJAR,124103,TRUE
S570,SAGAR COMPLAX,"BHIWANDI NASIK ROAD, BHIWANDI",MUMBAI,421308,TRUE
60400628,SAGAR RATNA PRODUCTS PVT. LTD,JUPITER INDUSTRIAL & LOGISTICS UNIT VADALA ROAD KHEDA,KHEDA,387411,TRUE
SLLR,Saharanpur,"CWC, Saharanpur",SAHARANPUR,247001,TRUE
SAI INTERN,SAI INTERNATIONAL,"PLOT NO-315,316,SECTOR-17 HSIIDC, FOOTWEAR PARK,  BAHDURGARH, HARYANA  ",BAHADURGARH,124507,TRUE
32001293,SALAWAS ART & CRAFTS,"NEAR KABIR ASHRAM, SALAWAS, JODHPUR, Rajasthan - Pin Code : 342001",JODHPUR,342001,TRUE
32000829,Samarth Enterprises,"F-92, Prahladpura Industrial Area, Sitapura, Jaipur, Rajasthan ",JAIPUR,302022,TRUE
PL-NAVSARI,SANIL TEX,"ECOSSENTIAL CLOTHING PVT.LTD, 2ND AND 3RD FLOOR, SHOP NO.1066/71, 2,3 AND 1066/73,1, OM SHOPPERS B, HANUMANBARI, VANSDA, NAVSARI ",NAVSARI,396580,TRUE
32180022,Sanskriti Bastar,"plot no 5-6, Gandi ward, industrial state Kondagaon Chhattisgarh",RAIPUR,494226,TRUE
32001249,SANTOSH MARBLE HANDICRAFT,"176, Laxmi Vatika, Hathoj Village, Kalwad Road, Jaipur, Rajasthan",JAIPUR,302012,TRUE
PL-NOIDA,SARAH INTERNATIONAL,"D-172, PHASE 2 EXTN, HOSIERY COMPLEX, NOIDA",NOIDA,201304,TRUE
PL - ASHTA,SATHVIK AGRO FOOD INDUSTRIES PVT LTD,KHASRA NO 124 4 INDORE BHOPAL HIGHWAY VILLAGE DALAPATPURA,ASHTA,466116,TRUE
FRDR,SB Ajmer Oasis Mall Panchsheel,Block A  Rajeev Circle  Oasis Mall - Ajmer,AJMER,,TRUE
FR28,SB Bhopal Aura Mall Gulmohar,Sector E8  Arera Colony  Aura Mall Opp Rajiv Gandhi College  Gulmohar ( BHOPAL,BHOPAL,462039,TRUE
FRFT,SBZ PB Amritsar TRILIUM MALL VR Ambarsar,"Plot No 4 Medical. Enclave Opposite Basant, Avenue Circular Road. AMRITSAR",AMRITSAR,143001,TRUE
FRBG,SBZ PB Ldh Silver Arc Ferozep,SBZ PB Ludhiana Silver Arc  Ferozepur Rd. Bxx 622 Gurdev Nagar. LUDHIANA (PB),LUDHIANA,141001,TRUE
FRDO,SBZ RJ Jaipur,"Triniti Mall-Sanganer,Plot No 5  Triniti Mall,Opp Shyam Nagar  New Sanganer Road",JAIPUR,,TRUE
GURGAON,Schenker India Warehouse,"Revenue Estate  Kila#51 17 24 Village Khurumpur Tehsil Farukhnagar Gurgaon, Haryana ",GURGAON,122506,TRUE
SRN,SCHMITEAM RAJHANS NUTRITIONS PVT LTD,SURAT,SURAT,,TRUE
S4VD,Schmitten - Rajhans Nutriments Pvt. Ltd.,"NH - 08, Opp. Gujarat Gas CNG Pump Tal: Mangrol, Mahuvej, Gujarat",AHMEDABAD,395006,TRUE
225696551,Shamsons Polymer Pvt. Ltd,C-1 SITE IV INDUSTRIAL AREA SAHIBABAD GHAZIABAD U.P.-,GHAZIABAD,201010,TRUE
SHARDA IND,"SHARDA INDUSTRIES, SANAND",SHARDA INDUSTRIES  PLOT NO.12GAYATRI IND ESTATE  NR.MANPASAND WAY BRIDGE VIRAMGAM ROAD  SANAND ,SANAND,382110,TRUE
IDX2,Shiv logistic Park,"Khasra No 282/1/2/2 INDORE, MADHYA PRADESH",INDORE,453771,TRUE
INDORE,Shivani Detergents,"PLOT NO. 41 C, E & F Seller Quot. Ref SECTOR II, PITHAMPUR, DHAR, DHAR MADHYA PRADESH, Pin-Code:  INDIA ",INDORE,454775,TRUE
219772218,"Shoe Art India, DELHI","SHOE ART INDIA, A-61, DSIIDC NARELA INDUSTRIAL AREA, DELHI ",DELHI,110040,TRUE
Shoemac,Shoemac Exports,"143-Manas Nagar, Shahganj  AGRA ",AGRA,282010,TRUE
10004443,Shree Ambaji Food Products Pvt,RANCHI,RANCHI,,TRUE
RAMDEV RIC,Shree Ramdev Rice And Pulse Mill,"Near lake , Nayka Nayka- Dist. Kheda- 3 Gujarat",KHEDA,387550,TRUE
217639348,Shruti Enterprises,"E-736, DSIIDC Narela, ",DELHI,110040,TRUE
PL-DAMAN,SHUBH SHAGUN PACKAGING PVT. LTD,"Survey No : 172/3(80) & 172/4 (81), Panchal Udhyog Nagar",DAMAN & DIU (UT),396210,TRUE
SIKANDRABA,SIKANDRABAD,"TWIN TECH INDIA PVT LTD. R-51, 52, 53 & 37, UPSIDC, Sikandrabad (UP)                                                                                                                                                 ",SIKANDRABAD,203205,TRUE
SIRSA,SIRSA,The Haryana state Cooperative Supply and Marketing Federation LTD. Hafed Dist Sirsa( HR),SIRSA,125055,TRUE
30850635,SKG PLASTICS PVT LTD,"Plot No 267, sector-17, footwear park, Bahadurgarh, Haryana",BAHADURGARH,124507,TRUE
FC Nagpur,Smart FC,"No 471 to 476 Mouza Khumari PS K 12, Khasra No 41-43 Mouza Kokarda Khumari Tehsil Kamleshwar NAGPUR, Maharashtra ",NAGPUR,441502,TRUE
BALAGHAT,Smart Hub Balaghat,"  RRL, Central Warehouse, Godown No 3 Balaghat Waraseoni Road, Garra, Balaghat, Madhyapradesh",BALAGHAT,481001,TRUE
BEAWAR 2,Smart Hub Beawar RRL,"Reliance Retail Limited, Central Warehouse 2,  Front Of Riico Industrial Area, Gram Gohana,  BEAWAR, Rajasthan",BEAWAR,305925,TRUE
BHIND,Smart Hub Bhind RRL,"Central Warehouse,Godown No.1, Lahar Road ,Industrial Area,",BHIND,477001,TRUE
SJ76,Smart Hub Bikaner RRL,"Godown No. 1A, 1B, 1C, 2A, 2B, 2C & 3A, Central Warehouse, Opp. Government Engineering College, Karni Industrial Area Phase- II, Bikaner   ",BIKANER,334004,TRUE
SLC2,SMART HUB DHAR,VILLAGE UTAWAD,PITHAMPUR,454001,TRUE
SLHA,Smart Hub Jhansi FCPL,Smart Hub Jhansi FCPL,JHANSI,284001,TRUE
SLEI,"SMART HUB KOTA, RRL","CWC Warehouse, Road No. 1, Indraprasth Ind. Area, Near Dakania Railway Station, Kota",KOTA,324005,TRUE
SKML,SMART HUB MUNDKA,MUNDKA,DELHI,110041,TRUE
SHEOPUR KA,Smart Hub Sheopur Kalan,RRL Central Warehouse Godown no 6 Sheopur kalan II Khatouli Road Jaida ,SHAHPUR,476337,TRUE
SI99,Smart Hub Sikar RRL,"CWC Jagmalpura Sikar, Jhigar choti road, Jagmalpura, Post bhadwasi, Sikar, Rajasthan ",SIKAR,332024,TRUE
TNB6,SMART SUZUKI COLONY,BHILWARA,BHILWARA,311001,TRUE
CPC-PUNJAB,Sns waxing plant,"SNS waxing plant, Sayadwala, Abhor, Panjab, ",ABHOR,152116,TRUE
BSB,"SPIN_132103_756  Opp.mehak Farm, Shri Ram Marg,  P","BSB_SPIN_132103_756  Opp.mehak Farm, Shri Ram Marg,  Panipat, HR 132103",PANIPAT,132103,TRUE
60400173,SRESTH PRODUCTS PRIVATE LIMITED,SINGUR,SINGUR,,TRUE
BAREJA,"Sri Jagannath Agro industries, Bareja","Opp. Umiyapura , lali Gam",BAREJA,382425,TRUE
217723652,"SS Enterprises, Faridabad","S.S ENTERPRISES, Plot No.61/1,Sikand Complex; Industrial Area,N.I.T Faridabad",FARIDABAD,121001,TRUE
T2SQ,STORE AJMER,"METRO CASH & CARY C1,PANCHSHEEL SCHEME, MAKARWALI ROAD ,AJMER",AJMER,,TRUE
TNB1,Store Amritsar,"Ajnala road, Mirakot E-grocery FC Ajnala Road",AMRITSAR,143001,TRUE
T5NE,"STORE NAGPUR,Reliance Retail Limited","Survey no 41 42 1 42 2and43 Vill Kakrod,S no 471 1 472 473 474 474 476 Mohpa,PSK12 Gram Pnchyt Khumari Tal Kamleshwar Nagpur- Maharashtra  ",NAGPUR,441502,TRUE
T2QI,STORE Nandurbar,"Ramdevji Warehouse Palashi, Ghuli gaon, Nandurbar",NANDURBAR,425412,TRUE
T5ML,STORE Saharanpur,"3 A B D Central Warehouse Janta Road, Saharanpur Uttar Pradesh ",SAHARANPUR,247001,TRUE
8000962942,STORE SIkar,"CWC Jagmalpura Sikar, Jhigar choti road,Jagma",SIKAR,332024,TRUE
AF_SAMAR_K,"Sumar Logistics And Industrial Park, Nh-8, Ahead O","Kheda, GJ 387411  ",KHEDA,387411,TRUE
32001545,SUMATI POLYFIBERS,"F-2171, RIICO INDUSTRIAL AREA RAMCHANDRAPURA  ",JAIPUR,302022,TRUE
PL-BIKANER,SUN SHINE FOOD PRODUCTS PRIVATE LIMITED,"F-88-89 BICHHWAL INDUSTRIAL AREA, BIKANER, RAJASTHAN  ",BIKANER,334006,TRUE
30850026,"SURVEY NO 216 , SHREE NATH ESTET,MAHADEV COMPLEX","SHAHVADI GAM,NAROL, AHMEDABAD",AHMEDABAD,382405,TRUE
AF_RUHE__A,Survey No. 606 (old Survey No. 1439) Rishi Kiran L,"Ahmedabad, GJ 382213",AHMEDABAD,382213,TRUE
T3FK,Swadesh Store Jamnagar,"Reliance Retail Limited Near ESIC Office Reliance Greens ""Moti Khavdi, Jamnagar",JAMNAGAR,361140,TRUE
ROHTAK,SWASTH AAHAR PVT LTD,"15 K.M. MILE STONE DELHI ROHTAK NATIONAL HIGHWAY NO -10 ,  NEXT TO L.P.S. BOSSARD KHARAWAR ;  DISTT. ROHTAK HARYANA",ROHTAK,124021,TRUE
AF_PLANT_,Swati Park 80 Feet Road,"Rakjot, GJ 360002",RAJKOT,360002,TRUE
RUDRAPUR,SWG INDUSTRIES,"LIMITED,PLOT NO 8, SECTOR-1 II E PANTNAGAR , RUDRAPUR ,  (U.S.NAGAR) UTTARAKHAND, UDHAM SINGH NAGAR,  UTTARANCHAL ",RUDRAPUR,263153,TRUE
10296725,SWG INDUSTRIES LIMITED,"UDHAM SINGH NAGAR,",UDHAM SINGH NAGAR,,TRUE
32181188,TAJ HANDICRAFTS,"108, TAJ NAGARI,PHASE-1 TAJ EAST GATE ROAD, BEHIND TDI MALL,NEAR INDIA LEATHER HOUSE AGRA (UP)  ",AGRA,282001,TRUE
214886512,The Nizam Collection,"627, Kidwai Nagar, Hapur Road",MEERUT,250002,TRUE
SLX9,To RRL MP Ashta JLCH Wh PL DC,"Jeetmal Laxmi Chand Wh Khasra No 128, Bhopal Road Indore Bhopal Highway, Jatakheda Jod Dist Sehore",SEHORE,466116,TRUE
32001302,trends HOSHIARPUR,"Rakesh Ohri,B 4/501, CHHATTA BAZAR, NAIABADI HOSHIARPUR, Punjab",HOSHIARPUR,146001,TRUE
SAMN,Trends Nagpur Kalameshwar DC,"Reliance Retail Limited Sy No 471 to 476, Mouza Khumari, PSK 12 and Survey No41, 42/142/2 and 43 Mouza Kokardi, PSK 12 KALAMESHWAR",KALAMESHWAR,441502,TRUE
32001489,U AND M DESIGNS,"Khasra No. 17/6, Tanawara, Luni Tehsil Jodhpur, Rajasthan, India ",JODHPUR,342013,TRUE
MISC-008,UDAIPUR,UDAIPUR,UDAIPUR,NA,TRUE
10135484,V.L.S. Foods Pvt Ltd,"V.L.S. Foods Pvt Ltd , H-1-1550 Ph-I Rico Indl. Area , Bhiwadi Distt. Alwar , Rajasthan ",BHIWADI,301019,TRUE
10273893,VARK SNACK FOOD PVT. LTD.,"SP 1192 F RIICO INDUSTRIAL AREA PHASE IV, BHIWADI ALWAR, Rajasthan ",ALWAR,301019,TRUE
80016312,VEELINE INDUSTRIES LIMITED,"PLOT NO : A-32, A-33 & A-34 INDUSTRIAL AREA BULANDSHAHR, Sikandrabad - 203206- Uttar Pradesh",BULANDSHAHR,203206,TRUE
3101000583,VIA RETAIL PRIVATE LIMITED,"Arun Plaza, Civil Lines, Bijnor Uttar Pradesh",Bijnor,246701,TRUE
VIDEOTEX,Videotex International PVT LTD,"347-C, Udyog kendra-II, Ecotech-III, G.Noida, U.P",NOIDA,201306,TRUE
30100885,VIDEOTEX INTERNATIONAL PVT. LTD,"VIDEOTEX INTERNATIONAL (P)T LTD.75/4, kASNA 1, ECOTECH-1 EXTENSION 1,Gautam Buddha Nagar, Uttar Pradesh",NOIDA,201310,TRUE
60402277,VIDHYASAGAR PROTIENS PVT LTD,"SARNA DUNAGR INDUSTRIAL AREA, BENAR ROAD JHOTWARA JAIPUR",JAIPUR,302012,TRUE
PL- BAVLA,Vijay Mamra Pvt. Ltd.,"Ahmedabad- Bavla Highway                                  Rajoda, Bavla, Dist. Ahmedabad                                    ",BAVLA,382220,TRUE
VIJAY LUDH,VIJAY VALLABH HOSIERY FACTORY,B-XXIV-3442/2H GALI NO-6 MAHAVIR JAIN COLONY SUNDER NAGAR LUDHIANA PUNJAB   ,LUDHIANA,141007,TRUE
10149446,Vinod Kumar and Brothers Pvt Ltd.,HARIDWAR,HARIDWAR,,TRUE
PL- DEWAS,Vippy Industries Ltd,"28 INDUSTRIAL AREA A. B. ROAD, DEWAS-455001 DEWAS ",DEWAS,455001,TRUE
222589677,VITRAG FABRICS PVT. LTD,HUF VITRAG FABRICS PVT. LTD. F 198 MANDIA ROAD PALI PALI   ,PALI,306401,TRUE
AF_ALOXE_K,"Warehouse-a, New Survey No. 1076, Nr. Om Sai Way B","Kubadthal,  GJ 382430    ",KUCHAMAN CITY,"Kubadthal, GJ 382430",TRUE
30109349,WESTWAY ELECTRONICS LIMITED,"SECTOR 84 GAUTAM BUDDHA NAGAR,A-001D UTTAR PRADESH, INDIA  ",NOIDA,201305,TRUE
10192201,Wings Agro Private Limited,"At: S. No 188, N.H.No.8 -B, Opp. Everest Fertilizer, Amul Casting Street, Veraval (Shapar) Ta. Kotda Sangani, Rajkot (Gujarat)",RAJKOT,360024,TRUE
ROORKEE,WONDER FIBROMATS LIMITED,"KHASRA NO. 105-106, RAIPUR INDUSTRIAL AREA, Bhagwanpur, Roorkee ",ROORKEE,247667,TRUE
AGRA (WF),WORLD FOOTWEAR,18/194 Purani Mandi Tajganj Agra,AGRA,282001,TRUE
KUNDLI,XO FOOTWEAR PVT LTD,"XO Footwear Pvt. Ltd.Plot No. 34B, Sector-57, Phase-IV, HSIIDC Industrial Estate, Kundli Distt. Sonepat, KUNDLI ",KUNDLI,131028,TRUE
YAVATMAL,YAVATMAL,"pt no C 162 C-zone Yavatmal, MIDC Mouza lohara",YAVATMAL,445001,TRUE
33000073,YOUNGMAN WOOLLEN MILLS PVT LTD,VILLAGE SEERA RAHON ROAD LUDHIANA PUNJAB INDIA,LUDHIANA,141007,TRUE
SAFY,YOUSTA Nagpur Kalameshwar DC,YOUSTA Nagpur Kalameshwar DC Reliance Retail Limited Survey No 471 To 476 Mouza Khumari P S K 12 And Survey No 41 42/1 42/2And43 Mouza Kokardi P S K 12 Kalameshwar NAGPUR,KALAMESHWAR,441502,TRUE
JASPUR,"Zippy Edible Products Pvt Ltd,"," Talabpur Thakurdwara road Jaspur, Dist. - U S Nagar, Uttarakhand.",JASPUR,244712,TRUE
ZOBELE,ZOBELE INDIA,"PANCHAL UDYOG NAGAR VILLAGE  BHIMPORE NANI DAMAN  DAMAN & DIU, INDIA",DAMAN & DIU (UT),396210,TRUE
ZYD0,ZYD0 Reliance Retail Limited,8 PLOT NO TC 58 59V ELDECO CORPORATE CHAMBER 2 HASE VIBHUTI KHAND GOMTI NAGAR LUCKNOW ,LUCKNOW,226010,TRUE
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
