Address Title,Address Code,Address Line 1,Postal Code,City,State,Origin Address
AF_NIVEA_1,"Dsv Solution Pvt. Ltd. ,c/o Nivea India","Sonipat, HR 131028",131028,HARYANA,HARYANA,TRUE
AF_NIVEA_3,AF_NIVEA_382427_176,"C/o Dsv Solutions Pvt. Ltd., Old Survey No 753(new Survey No  Ahmedabad, GJ 382427",382427,AHMEDABAD,GUJARAT,TRUE
AF_NIVEA_4,AF_NIVEA_421101_465,"Borivali Tarf Sonale, Borivali Village, Global Realty Infra  Bhiwandi, MH 421101",421101,BHIWANDI,MAHARASHTRA,TRUE
AF_NIVEA_7,AF_NIVEA_453771_723,"Lp Logiscience Llp, Part 2/6, 2/7, 2/8, 2/16 & 2/16, Block  Indore, MP 453771",453771,INDORE,MADHYA PRADESH,TRUE
AF_NIVEA_A,AF_NIVEA_382427_176 Ahmedabad,"C/o Dsv Solutions Pvt. Ltd., Old Survey No 753(new Survey No  Ahmedabad, GJ 382427",382427,AHMEDABAD,GUJARAT,TRUE
AF_PACIF_4,AF_PACIF_421101_678,"Flipkart India Pvt. Ltd., Warehouse Saidham, G Warehouse, At  Bhiwandi, MH 421101",421101,BHIWANDI,MAHARASHTRA,TRUE
AF_POWER,AF_POWER_122004_305,"""khasra No 190/202, Killa No. 16/2/2/2 (2-4) Village Sihi, N  Gurugram, HR 122004",122004,GURUGRAM,HARYANA,TRUE
AF_RUHE_3,Survey No. 606 (old Survey No. 1439) Rishi Kiran L,"Ahmedabad, GJ 382213  ",382213,AHMEDABAD,GUJARAT,TRUE
AF_VADOD_B,Godown No 3.4 Opp. Radheshyam,"Bhayil Vadodara, GJ 391410  ",391410,VADODARA,GUJARAT,TRUE
AFP,AFM MANUFATURING COPMANY PVT LTD,HAJIPUR VAISHALI BIHAR,,HAJIPUR,BIHAR,TRUE
AGRAWAL,AGRAWAL SALT TRADING CO,"AGRAWAL SALT TRADING CO Vadodara, Gujarat",390001,VADODARA,GUJARAT,TRUE
AHMEDABAD,RRL GIDC Naroda DC, Reliance Retail Limited AHMEDABAD ,382330,AHMEDABAD,GUJARAT,TRUE
AHMEDNAGAR,PL - AHMEDNAGAR,Saideep Foams Pvt Ltd Plot No A11/2 Nagpur Midc Ahmadnagar Maharashtra,414111,AHMEDNAGAR,MAHARASHTRA,TRUE
ALLAHABAD,PL- ALLAHABAD,Yadav Nagar shiv mandir madauka road tci chaurha dandi bazar naini ,211001,ALLAHABAD,UTTAR PRADESH,TRUE
AMD0,AMAZON SELLER-Airport,"Sardar Vallabhbhai Patel International Airport  Ahmedabad, Gujarat 380003",380003,AHMEDABAD,GUJARAT,TRUE
AMD2,AMD2 -FC 2 BAVLA,"Plot No. 120 (x) And Part Portion Of Plot No. 119 (w2)  Bavla, Gujarat 382220",382220,BAVLA,GUJARAT,TRUE
AMDE,AMAZON SELLER-SHYAMAL-1,"Aangan Banquet-2, B/h Aangan Banquet, Beside Star Bazaar, Op  Ahmedabad, Gujarat 380015",380015,AHMEDABAD,GUJARAT,TRUE
AMRITSAR,ARORA SALES ENTERPRISES,"ARORA SALES ENTERPRISES,SINGHPURA, BHIKIWIND, RO TARN TARAN-",143303,AMRITSAR,PUNJAB,TRUE
ANAND,G.I.PATEL,G.I.PATEL NI KHARI- VADTAL-JOL ROAD. NEAR NEW BUS STAND. RAILWAY STATION ROAD,387375,ANAND,GUJARAT,TRUE
ANDD,"Godown 9,swaminarayan Rice And Pulses Mill Compoun","Anand, Gujarat",388001,ANAND,GUJARAT,TRUE
ARUPPUKKOT,ARUPPUKKOTTAI,Pro Connect Supply chain Door No 5-2-70 A By Pass Road Palayampatti Vlg Aruppukotta Dist Virudhunagar,626112,ARUPPUKKOTTAI,TAMIL NADU,TRUE
AZAMGARH,Ganesh trading Company,"Mukeriganj , Sadar, Azamgarh",276001,AZAMGARH,UTTAR PRADESH,TRUE
B' GARH 2,RELIC FOOTWEAR,"KHASRA NO 42/3/2 BLOCK B VILLAGE KASSAR, BAHADURGARH",124507,BAHADURGARH,HARYANA,TRUE
BAGHPAT,AMBE AGROFOODS PRVATE LIMITED,Baghpat UP,250609,BAGHPAT,UTTAR PRADESH,TRUE
BAGRU,Smart Hub Bagru RRL,"Reliance Retail Limited Plot No. 23 24 25 32 3334 Solitaire Industrial Park Bagru, Rajasthan",303007,BAGRU,RAJASTHAN,TRUE
Balasore,Laxmi Oil Industries,"ARTAKAVIRAJ ROAD, MOTIGANJ BAZAR, Balasore, Odisha,",756003,BALASORE,ODISHA,TRUE
BARABANKI,"ASIAD CIRCUS HYDERGARH ROAD, OPPSIYE NATIONAL PALA",BARABANKI,225001,BARABANKI,UTTAR PRADESH,TRUE
BARMER,SHREE KRISHNA,"Shree Krishna mobile chouhtan,Virata circle, chouhtan Barmer Rajasthan   ",344702,BARMER,RAJASTHAN,TRUE
BASSI,BASSI PATHANA,"Village kotla Fazal Tehsil Bassi Pathana , Punjab, Sirhind Fategarh Sahib, Punjab  ",140406,BASSI PATHANA,PUNJAB,TRUE
BAVLA WH,BAVLA WH FOR BB GOODS,"WH NO. 1, UNO LOGISTICS PARK, VILLAGE KOCHARIYA, RAJKOT HIGHWAY",380220,AHMEDABAD,GUJARAT,TRUE
BB GANDHI,GANDHIDHAM,ADITYA MALL CINEMA,370201,GANDHIDHAM,GUJARAT,TRUE
BB JAMSHED,BB JAMSHEDPUR,"RRL P&M HITECH CITY CENTER MALL, JAMSHEDPUR",831001,JAMSHEDPUR,JHARKHAND,TRUE
BB- VAPI,CENTER BAZAAR,NA,396191,VAPI,GUJARAT,TRUE
BB-AJMER,BB OASIS MALL AJMER,"BB-AJMER-OASIS MALL, Bb Ajmer Oasis Mall Panchsheel, Block A  Rajeev Circle  Oasis Mall, Panchsheel Marg,- 305004",305004,AJMER,RAJASTHAN,TRUE
BB-BHARUCH,BB SHALIMAR TALKIES BHARUCH,"	 BB-BHARUCH-SHALIMAR TALKIES Bb Bharuch Shalimar Talkies Bb Bharuch Shalimar Talkies Station Road 392001 Bharuch",392001,BHARUCH,GUJARAT,TRUE
BB-BHAVNGR,"BB- BHAVNAGAR, SHIVA BLESSINGS",NA,364001,BHAVNAGAR,GUJARAT,TRUE
BB-BHILAI,BB SURYA TREASURE ISLAND BHILAI,BB-BHILAI-SURYA TREASURE ISLAND b Bhilai Surya Treasure Islan b Bhilai Surya Treasure Islan Opp Surya Vihar Junwani 490020 Bhilai,490020,BHILAI,CHHATISGARH,TRUE
BB-BHIWADI,BB BHIWADI,"	 BB-BHIWADI-ALWAR ROAD-ED Bb Bhiwadi Alwar Road Mf Genesis Mall Alwar Bypass Road Bhiwadi Bhiwadi",NA,BHIWADI,RAJASTHAN,TRUE
BB-KOTA,BB KOTA -JHALAWAR ROAD KOTA,BB-KOTA-JHALAWAR RAOD Bb Kota Jhalawar Road Plot No  A 47  Road No  3 I P I  Area  Jhalawar Road 324005 Kota,324005,KOTA,RAJASTHAN,TRUE
BB-RAIGARH,BB RAIGARH,"	 BB-RAIGARH-GRAND MALL Bb Raigarh Grand Mall Gauri Shankar Mandir Chawk Gauri Shankar Mandir Chawk",NA,RAIGARH,CHHATISGARH,TRUE
BB-RAJKOT,B KALAWAD ROAD RAJKOT,"	 BB-RAJKOT-KALAWAD ROAD Bb Rajkot Kalawad Road Plot No 46  T P  Scheme No 3  Off 150Ft Ring Road  Off Kalawad Road 360005 RAJKOT",360005,RAJKOT,GUJARAT,TRUE
BB-SURAT,BB KAMDHENU CORPN SURAT,"	 BB-SURAT-KAMDHENU CORP Bb Surat Kamdhenu Corp Kamdhenu Corporation  Surat Damas Road SURAT",NA,SURAT,GUJARAT,TRUE
BB-UDAIPUR,BB CELEBRATION MALL UDAIPUR,"	 BB-UDAIPUR-CELEBRATION MALL-ED, Bb Udaipur Celebration Mall Mf, The Celebration Mall, Phase Ii-313004",313004,UDAIPUR,RAJASTHAN,TRUE
BB-VADODAR,BB MANJALPUR EVA MALL VADODARA,"	 BB-VADODARA-MANJALPUR-EVA MALL Bb Vadodara Manjalpur Eva Mall Near Saraswati Complex  Manjalpur 390011 VADODARA",390011,VADODARA,GUJARAT,TRUE
BB1-A'BAD,BB KANKARIA AHMEDABAD,"	 BB-AHMEDABAD-KANKARIA Bb Ahmedabad Kankaria New Cotton Mills Compound AHMEDABAD",NA,AHMEDABAD,GUJARAT,TRUE
BB1-JAIPUR,BB JAIPUR PINK SQUARE MALL,"	 BB-JAIPUR-PINK SQUARE MALL, Bb Jaipur Pink Square Mall, Pink Sqaure Mall  Plot No 1 & 2, Janata Colony  Govind Marg-302004",302004,JAIPUR,RAJASTHAN,TRUE
BB1-UDAIPU,BB KUMBHA MARG UDAIPUR,BB-UDAIPUR-KUMBHA MARG Bb Udaipur Kumbha Marg Big Bazaar Plot No 29A Kumbha Marg Udaipur 313001 Udaipur,313001,UDAIPUR,RAJASTHAN,TRUE
BB1-VADODA,BB SEVEN SEAS MALL VADODARA,"	 BB-VADODARA-SEVENSEAS MALL Bb Vadodara Sevenseas Mall  Severnseas Mall 'Sayaji Path' Fatehgunj Severnseas Mall 'Sayaji Path' Fatehgunj 390002 VADODARA",390002,VADODARA,GUJARAT,TRUE
BB2-JAIPUR,BB TRINITY MALL JAIPUR,"BB-JAIPUR-TRINITI MALL-SANGANER ROAD, Bb Jaipur Triniti Mall Sangane, Plot No 5  Triniti Mall, Opp Shyam Nagar  New Sanganer Road,303902",303902,JAIPUR,RAJASTHAN,TRUE
BDQE,AMAZON SELLER -Vadodara,"Vipor Chemicals Pvt. Ltd, A2, 65/1, Gidc Industrial Esate, M  Vadodara, Gujarat 390010",390010,VADODARA,GUJARAT,TRUE
BDQF,Satyam Weight bridge,"golden char rasta, Halol VADODARA, GUJARAT 390022",390022,VADODARA,GUJARAT,TRUE
Berhampur,"Brahmapur, Ganjam","Central Warehousing Corporation Good Shed Road, Lanjipalli, Brahmapur, Ganjam",760008,BERHAMPUR,ODISHA,TRUE
BERHAMPUR2,M/S-GOURAHARI TRADERS,BAM/1/608 KATHAMENTU ROAD BESIDE ASHRAF PETROL PUMP BERHAMPUR GANJAM ,760006,BERHAMPUR,ODISHA,TRUE
BHATINDA,"BANSAL AGENCIES, BHATINDA",Bansal Agencies Mall road Near bus stand Goniona Mandi Dist Bathinda,151201,BHATINDA,PUNJAB,TRUE
BHAYALA,"Reliance Retail Limited, Bhayala","Building No B100 Arman Logistics Park Situtaed At Indospace Industrial, And Log Village Bhayala Taluka Bavla Ahmedabad  Bavla, Gujarat ",382240,BAVLA,GUJARAT,TRUE
BHIWANDI,Distribution Centre,"Sagar Complex Build E1, Village Ovali  Mumbai Nasik Highway Bhiwandi Thane Maharashtra BHIWANDI, Maharashtra  ",421302,BHIWANDI,MAHARASHTRA,TRUE
BHOOMI ENT,BHOOMI ENTERPRISES,"BHOOMI ENTERPRISES, Khetani Industrial Area, Gala No.6, M.N.Road, Sonapur Lane, Kurla (W), Mumbai ",400070,MUMBAI,MAHARASHTRA,TRUE
BHOPAL,RRL CDIT BHOPAL DC,"Revenue Sy No.181 1 4 1 situated Mendua, Chiklod Jabalpur Rd Near CRPF Main Gate, Tehsil Goharganj District Raisen, RAISEN, Madhya Pradesh,",464993,BHOPAL,MADHYA PRADESH,TRUE
BHOPAL 2,RRL Bhopal Distribution Centre,Reliance Retail Limited SAD Warehouse Bhopal,462047,BHOPAL,MADHYA PRADESH,TRUE
BLR4,Bengaluru,"Hitech, Defence And Aerospace Park, Devanahalli  Bengaluru, Karnataka 562149",562149,BANGALORE,KARNATAKA,TRUE
BLR7,Bangalore Karnataka,"Kasaba Hobli Anekal Taluk  Bangalore, Karnataka 562107",562107,BANGALORE,KARNATAKA,TRUE
BLR8,"Bangalore, Karnataka","Plot No 12 P2, Bangalore Hardware Park Kiadb  Bangalore, Karnataka 562149",562149,BANGALORE,KARNATAKA,TRUE
BLX1,BLX1 -,"All Cargo, Malur Whitefield Rd, Madanahalli,  MALUR INDUSTRIAL AREA, KARNATA - 563160",563160,BANGALORE,KARNATAKA,TRUE
BMEE,"Shop No. 1, Sarhad Mauja Balotra","Balotra, Rajasthan 344022  ",344022,Balotra,RAJASTHAN,TRUE
BOM4,"WB-10/11, Renaissance logistics park","THANE, MAHARASHTRA 421302",421302,THANE,MAHARASHTRA,TRUE
BOM5,"Renaissance Industrial Smart City, Kalyan Sape Roa","BOM5  Renaissance Industrial Smart City, Kalyan Sape Road  Thane, Maharashtra 421302",421302,BHIWANDI,MAHARASHTRA,TRUE
BOM7,"Bhiwandi, Maharashtra","No5 Bgr Logistics Park Near Shiv Sagar Hotel , Village Vahul  Bhiwandi, Maharashtra 421302",421302,BHIWANDI,MAHARASHTRA,TRUE
BONGAIGAON,Smart Hub Bongaigaon,RRL Reliance Retail Limited WB-DC-BOI-001-RRL Assam State Warehousing Corporation Bongaigaon Centre  Dolaigaon ,783380,BONGAIGAON,ASSAM,TRUE
BSAB,B S agencies,"bhatinda,Kisori ram hopital road , opp barat petrol pump bhatinda",151001,BHATINDA,PUNJAB,TRUE
BSCP,BALAJI SALES CORP,Plot No-325 Industrieal area phase-1 Panchkula,134109,PANCHKULA,HARYANA,TRUE
BUJD,"Shop No 1&2 , Yuvraj Complex","Madhapar, Gujarat 370020",370020,BHUJ,GUJARAT,TRUE
CB08,PL - CHENNAI,"C/o. S.N.D Enterprises,Survey No.461/2C, Redhills-Ambattur Ro, Puzhal Village, Ambattur Taluk, - Chennai",600062,CHENNAI,TAMIL NADU,TRUE
CCUY,"Plot 33 And 34, Arrjavv Industrial Warehouse Park","Dankuni, West Bengal 712310",712310,Dankuni,WEST BENGAL,TRUE
CF08 & Y122,VF DC BHIWANDI,"WAREHOUSE NOS 96 & 104, INDIAN CORPORATION DAPODA ROAD, OPP GAJANAND PETROL PUMP, MANKOLI NAKA, BHIWANDI",0,MUMBAI,MAHARASHTRA,TRUE
CHANDRAPUR,CHANDRAPUR MAHARASHTRA,M/S  ARKS ENTERPRICES CHANDRAPUR MAHARASHTRA,442401,CHANDRAPUR,MAHARASHTRA,TRUE
CHATTARPUR,SHRI SANI DEV TRADERS,"Laloni tiraha, Sagar Road Ojaswini Nagar, Chhatarpur",471001,CHATTARPUR,MADHYA PRADESH,TRUE
CHAURAS,"Chauras , Srinagar","Chauras , Srinagar Uttarakhand,",246174,SRINAGAR (UTTARAKHAND),UTTARAKHAND,TRUE
CHENNAI,ARIHANT NUTRITION INC,"890/1, G2, 1ST Floor, Lotus colony, 3rd Street, Near Nadi Medical Centre, Madhavaram, Chennai ",600060,CHENNAI,TAMIL NADU,TRUE
Chhindwara,MANIRATNAM,"Ward No 09, Warehouse Road Parasia, Lions Eye Hospital, Dongar Parasia, Chhindwara, Madhya Pradesh, ",480441,CHHINDWARA,MADHYA PRADESH,TRUE
CHOMU,CHOMU,Reliance Retail Limited Central Warehousing Godown No. 1A2A2B 5A 5B Via Udaipuria Po Bhopawas Tehsil Chomu District Jaipur,303807,CHOMU,RAJASTHAN,TRUE
CI08,RRL AHMEDABAD DISTRIBUTION CENTRE,AHMEDABAD,380001,AHMEDABAD,GUJARAT,TRUE
CIC1,RRL Ahmedabad CPC,"NARODA GIDC,NARODA AHMEDABAD",380001,AHMEDABAD,GUJARAT,TRUE
CM08,VF DC WAGHOLI,"VARUN WARE HOUSING CORPORATION, GATE NO. 497 / 498, KATKEWADII, WAGHOLI, TALUKA HAVELI, PUNE",0,PUNE,MAHARASHTRA,TRUE
CNT1,VIMAL CANTEEN,VIMAL TEXTILES. GATE NO 4. GIDC NARODA,382330,AHMEDABAD,GUJARAT,TRUE
COCA-COLA.,INTERNATIONAL REFRESHMENTS PRIVATE LIMITED.,SM-52/1 SANAND GIDC INDUSTRIAL ESTATE SANAND,260305,SANAND,GUJARAT,TRUE
Corporate,"Reliance Corporate IT Park Ltd.,","Reliance Corporate IT Park Ltd., (LDC)Learning and Development Centre, Thane Belapur Road,Ghansoli, Navi Mumbai",400701,NAVI MUMBAI,MAHARASHTRA,TRUE
COSMIC,COSMIC COSMETICS,"SHANTARAM TAWARE COMPOUND, HOUSE NO 88, BLOCK NO 47/9, NARPOLI, BHIWANDI ",421302,BHIWANDI,MAHARASHTRA,TRUE
CT08,VF DC JAIPUR,"PLOT NO -B-192, ROAD NO 9F, VKI JAIPUR",0,JAIPUR,RAJASTHAN,TRUE
CTC1,RRL Jaipur CPC,"Reliance Retail Limited Bluma B192 Village- Linga  Tehsil-Mohkhed Road No. 9 F, Viswakarma Industrial Area, Jaipur ",302013,JAIPUR,RAJASTHAN,TRUE
CTC2,CHINTPURNI TRADING,"CHINTPURNI TRADING CO.,2, DERA ROAD OPP. MAQBOOL SHAH-143102",143102,AMRITSAR,PUNJAB,TRUE
CWC SIKAR,CWC Jagmalpura Sikar," Jhigar choti road, Jagmalpura, Post bhadwasi, Sikar, Rajasthan",332024,SIKAR,RAJASTHAN,TRUE
CY08,TRICHUR DC,"TRICHUR, KERALA",680006,TRICHUR,KERALA,TRUE
D464,Arat Industrial Estate,"D -46,47,48 Arat Industrial Estate, Nr Panna Estate, Rakhiyal, ",320008,AHMEDABAD,GUJARAT,TRUE
DAHEJ,Reliance Industries Ltd.,"Dahej Manufactring Divison,? Po Dahej, Taluka Vagra,Dahej",392130,Dahej,GUJARAT,TRUE
DAHOD,ASHIRWAD SALES CORPORATION,"OFFICE NO 13, ANAJ MARKET",389151,DAHOD,GUJARAT,TRUE
DARJEELING,V.B.CONSTRUCTION (P) LTD,"N/R-ICE FACTORY, POKAIJO, CHAMPASARI, SILIGURI, Darjeeling, West Bengal",734003,DARJILING,WEST BENGAL,TRUE
DC45,Metro cash and Carry Ajmer-,"C1,PANCHSHEEL SCHEME,MAKARWALI ROAD AJMER,RAJASTHAN",305001,AJMER,RAJASTHAN,TRUE
DED5,"Gurugram, Haryana","Emporium Industrial Park India Pvt Ltd  Gurugram, Haryana 122103",122103,GURUGRAM,HARYANA,TRUE
Deharadun,QWIK SUPPLY CHAIN PRIVATE LIMITED,"Bharat Logistics Park, Khasra No86 Kha, Vlg Kuanwala P.O. Harrawala, NH72, Haridwar rd, Dehradun248001 DEHRADUN Uttarakhand,India",248001,DEHRADUN,UTTARAKHAND,TRUE
DEL4,"Khasra No 18//21, 19//25,34//5,","Khasra No 18//21, 19//25,34//5, 7/1 Min,village Jamalpur,  Gurgaon, Haryana 122503    ",122503,HARYANA,HARYANA,TRUE
DEL5,0,"38/8/2, Adjacent To Starex School, Village Binola,tehsil  Manesar Gurgaon, Haryana 122413",122413,HARYANA,HARYANA,TRUE
DELU,"Mustkil No:51,kila No:1,2,3 Village Bhangrola Tehs","Gurugram, Haryana 122001",122001,HARYANA,HARYANA,TRUE
DHARWAD,VIBHAVA INDUSTRIES,RS NO  721 BELAGALI ROAD TALUK HUBLI NOOLVI VILLAGE DHARWAD Karnataka,580028,DHARWAD,KARNATAKA,TRUE
DNRD,AMAZON SELLER-Dungarpur,"Sharda Residency Nawadera Road  Dungarpur, Rajasthan 314001",314001,DUNGARPUR,RAJASTHAN,TRUE
DOHD,AMAZON SELLER-Dohad,"# 7, B/h V - Care Medical Storemega Store Lane, Nr. G3 Mall  Dohad, Gujarat 389151",389151,Dohad,GUJARAT,TRUE
DR08,VF DC NEELAMANGALA,"NO 53/1 OPP UNIBIC BISCUIT FACTORY, ALAGURU HEGGADADEVANAPURA, GOLDEN SPA ROAD, NELAMANGALA - 562123 BANGALORE",562123,BANGALORE,KARNATAKA,TRUE
DUMMY-IN-,Dummy Location,"Dummy Location  Ahmedabad, 380007",380007,AHMEDABAD,GUJARAT,TRUE
EA08,VF DC GURGAON (PATAUDI),RRL GURGAON DRY DC Taj Nagar Road Jamalpur Chowk Tehsil - Farukhnagar Village Taj Nagar Distt Gurgaon .,NA,GURUGRAM,HARYANA,TRUE
EBO2,Indian Corporation Group," 84M3+XMR, Nashik Rd Bhiwandi, Maharashtra ",421302,BHIWANDI,MAHARASHTRA,TRUE
EGJ1,AMAZON SELLER -Gallops,"Plot No - X And W2, Gallops Industrial Park,village Rajoda  Ahmedabad, Gujarat 382213",382213,CHANGODAR,GUJARAT,TRUE
EJ08,RRL GUNTUR DC,"NEAR  DON BOSCO SCHOOL, GUNTUR ",522503,GUNTUR,ANDHRA PRADESH,TRUE
ERODE,"ERODE, TAMIL NADU","TVR BUSINESS T VENTURE ; 54/7,OLD BUS STAND ROAD, PERUNDURAI, ERODE, TAMIL NADU ",638052,ERODE,TAMIL NADU,TRUE
EV08,VF DC BHOPAL,"19/8, MILE STONE, SAD WAREHOUSE VILLAGE CHHAN, BHOJPUR ROAD BHOPAL",0,BHOPAL,MADHYA PRADESH,TRUE
F1BB,SMART BAZAAR LUCKNOW PALASIO P,GOMTI NAGAR LUCKNOW,,LUCKNOW,UTTAR PRADESH,TRUE
F1BD,RRL CENTRO-POONAM MALL,POONAM MALL,,PUNE,MAHARASHTRA,TRUE
F1GA,CDC-AHMEDABAD-LF (BB-FOOD),WH NO.2 SURVEY-1439 CHANGODAR BAVLA HW CHACHARWADI VASNA MANDIR RD VILLAGE BHAT,382210,AHMEDABAD,GUJARAT,TRUE
F1JA,MDC-NAGPUR-WADGAON,HINGNA-GM-HF Reliance Retail Limited SURVEY NO.60/1/2/3/B 83/2 84 85/A&B 86 TO 90 91/1 91/4/A&B WADGAON HINGNA NAGPUR,441122,NAGPUR,MAHARASHTRA,TRUE
F1NE,FF-RAJKOT AASHIRWAD CITY CENTRE,RAJKOT,,RAJKOT,GUJARAT,TRUE
F1NI,RRL CENTRE,VADODARA- WADIWADI,390001,VADODARA,GUJARAT,TRUE
F1OE,"FF-ANAND-GALLERIA MALL , Reliance Retail Limited","ANAND MAGHROLI RD , OPP TATA MOTORS , ""GALLERIA MALL,KARAMSAD,PLOT NO385"" , ANAND , Gujarat ",388121,ANAND,GUJARAT,TRUE
F1QC,QWIK Supply Chain Private Ltd,"MDC-NAGPUR-WADGAON HINGNA-GM-HF, HINGNA, NAGPUR, Maharashtra",441122,NAGPUR,MAHARASHTRA,TRUE
FAMA,AMAZON SELLER-SHYAMAL,"Angan Banquet Hall, Ground Floor, Onyx Room, Nandanvan -4  Ahmedabad, Gujarat 380015",380015,AHMEDABAD,GUJARAT,TRUE
Fatehpur,"Fatehpur chandela,","2, 123, Fatehpur chandela, Fatehpur,chandela, Faridabad, Faridabad, Haryana",121001,FARIDABAD,HARYANA,TRUE
FB08,RRL SIRHIND DC,RRL SIRHIND DC,,SIRHIND,PUNJAB,TRUE
FC-AHMDABA,RELIANCE RETAIL LIMITED [AHMEDABAD2 FC,"RELIANCE RETAIL LIMITED [AHMEDABAD2 FC] ADARSH WAREHOUSE,GODOWN NO.3,4,5 AND 6(20,21),JAMNAGAR ESTATE,BEHIND ALPHA HOTEL,ASLALI AMD   GJ  ",382427,AHMEDABAD,GUJARAT,TRUE
FC-INDORE,ECOMMERCE FC INDORE,INDORE,451010,INDORE,MADHYA PRADESH,TRUE
FCBHIWANDI,RELIANCE RETAIL LIMITED MANKOLI FC,"RELIANCE RETAIL LIMITED MANKOLI FC WAREHOUSE NO.205,206&209 GR FL SURVEY NO.35 TO 60 INDIAN CORPORATION NEAR MANKOLI NAKA GUNDEVADI BHIWANDI THANE MAHARASHTRA?",421302,BHIWANDI,MAHARASHTRA,TRUE
FD08,VF DC DASANPURA HOBALI,"SY NOS. 15/1 AND 16/1 ADAKAMARANAHALLI VILLAGE,DASANAPURA HOBLI , BANGALORE",0,BANGALORE,KARNATAKA,TRUE
FR00,SMART BAZAAR DOMBIVLI LODHA EXP,SMART BAZAAR DOMBIVLI LODHA EXP,421201,MUMBAI,MAHARASHTRA,TRUE
FR02,SMART BAZAAR KANDIVALI,KANDIVALI AGRO,400067,MUMBAI,MAHARASHTRA,TRUE
FR03,SBZ MUM MUM MALAD,INFINITY MAL,,MUMBAI,MAHARASHTRA,TRUE
FR04,SBZ MUM MUM MATUNGA-ERA HOUSE,MATUNGA,,MUMBAI,MAHARASHTRA,TRUE
FR07,SMART BAZAAR ORION MALL,PANVEL,410206,PANVEL,MAHARASHTRA,TRUE
FR08,SMART BAZAAR NAVI MUMBAI,SEAWOODS,410206,NAVI MUMBAI,MAHARASHTRA,TRUE
FR09,SMART BAZAAR NEWMUMBAI VASHIRAG,MUMBAI,,MUMBAI,MAHARASHTRA,TRUE
FR10,SMART BAZAAR BHAYANDER,BHAYANDER,401101,THANE,MAHARASHTRA,TRUE
FR11,SMART BAZAAR THANE,DAHISAR THAKU,400068,MUMBAI,MAHARASHTRA,TRUE
FR14,SMART BAZAAR,THANE  KALYAN NETIVA,400601,THANE,MAHARASHTRA,TRUE
FR15,SMART BAZZAR THANEVIVA CITY MALL,THANE,,THANE,MAHARASHTRA,TRUE
FR16,SMART BAZZAR VASAIDATTANI VILL,SMART BAZZAR VASAIDATTANI VILL,,VASAI,MAHARASHTRA,TRUE
FR17,SMART BAZAAR VIRARYASHWANT,VIRAR YASHWANT,401303,VIRAR,MAHARASHTRA,TRUE
FR22,RRL SMART BAZZAR VASHI INORBIT,VASHI,,VASHI,MAHARASHTRA,TRUE
FR23,SBZ ROM NASHIK DEOLALI-URBAN S,NASHIK,,NASIK,MAHARASHTRA,TRUE
FR24,SBZ ROM NASHIK LAWATE NGR CITY,NASHIK,,NASIK,MAHARASHTRA,TRUE
FR25,SMART BAZZAR NASIK COLLEGE ROAD,NASIK,,NASIK,MAHARASHTRA,TRUE
FR27,SBZ MP BHOPAL D B MALL,BHOPAL,,BHOPAL,MADHYA PRADESH,TRUE
FR2K,FF NAGPUR ETERNITY MALL,NAGPUR,,NAGPUR,MAHARASHTRA,TRUE
FR30,BB-INDORE-MALHAR MEGA MALL,"Reliance Retail Limited, BB Indore Malhar Mega Mall, Pu 4 Scheme 54A Plot No 299 A 304",452010,INDORE,MADHYA PRADESH,TRUE
FR3K,FF NAGPUR SADAR IDDGHA,NAGPUR,,NAGPUR,MAHARASHTRA,TRUE
FR58,"BB- AHMEDABAD, ACROPOLIC MALL",NA,380001,AHMEDABAD,GUJARAT,TRUE
FR59,BB-AHMEDABAD-AGORA MALL,NA,380001,AHMEDABAD,GUJARAT,TRUE
FR60,BB- AHMEDABAD-ALPHA ONE,NA,380001,AHMEDABAD,GUJARAT,TRUE
FR64,SBZ OD BNSR FORUM MART,BHUBNESHWER,,BHUBANESHWAR,ODISHA,TRUE
FR66,SMART BAZAAR CUTTACKNETAJI SUB,NETAJI SUBHASH CHANDRA BOSE ARCADE DARGABAZAR OLD JAIL ROAD CUTTACK POSTAL CODE 753001,,CUTTACK,ODISHA,TRUE
FR80,SMART BAZAAR MADURAI,KOCHADAI,625001,MADURAI,TAMIL NADU,TRUE
FR81,PROVIDENCE MALL,"VENKATA SUBBIAH REDDIYAR, PONDICHERRY",605001,PUDUCHERRY,PUDUCHERRY,TRUE
FR87,Cdc Jhajjar Kulana,"Cdc Jhajjar Kulana Sf Mustatil No 55 56 57 Kh No 110 Jhajjar, Haryana",124108,JHAJJAR,HARYANA,TRUE
FR88,RDC-JHAJJAR-KULANA,BB-LF FOO Reliance Retail Limited Jhajjar,124108,JHAJJAR,HARYANA,TRUE
FR89,CDC-BB-HAPUR-FOOD BAZAAR,"RRL, HAPUR",201313,HAPUR,UTTAR PRADESH,TRUE
FRAA,SBZ ROM NAGPUR EMPRESS CITY,NAGPUR,,NAGPUR,MAHARASHTRA,TRUE
FRAB,SMART BAZAAR NAGPURLAND MARK,NAGPUR,,NAGPUR,MAHARASHTRA,TRUE
FRAD,SMART BAZAAR NAGPUR,VIPLIT PARK,440002,NAGPUR,MAHARASHTRA,TRUE
FRAE,SMART BAZAAR CHANDRAPURMDR,MAL,,MUMBAI,MAHARASHTRA,TRUE
